title northern fur seal								
Hg3.7								
M11a								
M2b								
Hg4.2								
Hg8.10								
Hg6.3								
Pv11								
Pop								
247	,	4254	6468	2121	5662	2939	3436	6076
248	,	4254	6872	2931	5664	2939	3442	6060
249	,	4254	6266	2735	4262	4145	3636	6060
250	,	5456	6872	2129	3466	3545	4042	6060
251	,	0000	7474	3345	5662	3549	3438	6060
252	,	4054	7878	2945	4044	3745	3034	6076
253	,	4654	6280	2929	6264	3941	3034	6084
254	,	4040	6474	2151	6064	3339	0000	6060
255	,	5254	6072	2929	6060	3945	3038	6078
256	,	4056	5272	2547	4262	3539	3446	6084
257	,	4254	6872	3747	4464	3537	3840	6084
258	,	4246	6468	1541	5062	4547	3434	6060
259	,	4456	6674	2141	5860	4751	0000	6060
260	,	3852	6672	1729	4266	3943	3842	7884
261	,	4252	7480	2943	6060	3743	3042	6084
262	,	5254	6282	2143	5466	3543	3234	6074
263	,	4042	6266	2129	5256	3347	3236	6084
264	,	4052	7882	2935	4262	3939	2840	6060
265	,	4054	6874	1721	6062	4349	2838	6060
266	,	4058	6484	3547	5658	3537	3434	6060
267	,	5254	6272	2537	5860	4545	3642	6060
268	,	4654	7682	2145	6062	4749	3436	6084
269	,	5656	6676	2933	5660	3543	3438	5660
270	,	5052	6886	2127	6066	3943	3434	6074
271	,	4052	7678	2935	6060	3737	2830	6060
272	,	4046	7882	2937	4862	4143	3636	6060
273	,	4054	7486	2145	5656	3541	3234	6060
274	,	4052	6870	1747	4258	4355	3434	6084
275	,	4246	7478	1721	4260	3943	0000	6060
276	,	0000	0000	0000	0000	3943	3638	6060
277	,	4046	5268	2935	5860	3941	3436	6060
278	,	0000	0000	0000	0000	3535	3638	6078
279	,	4050	5264	2945	4862	4147	3644	6084
280	,	0000	7280	2933	5862	0000	0000	6060
281	,	0000	6882	2137	5658	0000	0000	6060
282	,	4054	7082	2945	6268	4143	3640	6060
283	,	4052	6274	2937	4258	2935	3840	6060
284	,	4052	6274	2937	4258	2935	0000	6060
285	,	0000	6868	2937	5466	3541	0000	6060
286	,	0000	0000	2145	5462	3543	0000	6060
287	,	4040	6676	2929	6266	3547	3032	6060
288	,	5454	6274	1533	3460	3947	0000	6060
289	,	4254	6278	2755	6060	4345	3436	6060
290	,	5254	7274	2529	4054	4347	0000	6060
291	,	3840	6878	4547	5464	4347	3640	6074
292	,	4252	7478	2543	6060	3549	2838	6060
293	,	4048	6674	2125	5666	3945	3648	6060
294	,	5054	7072	4547	5864	4547	3440	6060
295	,	4052	6272	2129	6060	3947	3440	6060
296	,	4042	7882	2947	6062	4145	3032	6060
297	,	5152	6274	4753	4260	3545	3850	6076
298	,	4256	6878	2133	3440	3333	3642	6076
299	,	4250	6678	3747	6464	3343	2836	6086
300	,	4054	6668	1533	5666	4555	3438	6060
301	,	4054	7084	2945	5864	3539	3038	6084
302	,	4254	5272	2133	5060	4345	3446	6060
303	,	4654	8284	2127	5260	4547	2830	6060
304	,	4855	7474	2145	4060	3555	3438	6060
305	,	4048	6868	2129	6060	4145	3034	6060
306	,	4652	7272	3739	4058	3547	3440	6084
307	,	4057	6266	2125	5862	3741	3640	6080
308	,	4444	0000	1747	5260	4545	3036	6060
309	,	4252	6880	1743	4248	3545	3436	6060
310	,	4244	6672	2929	4060	4747	3838	6060
311	,	4054	7074	3353	4856	3343	3442	6060
312	,	4852	7474	2121	5258	3141	3438	6084
313	,	4040	6874	2945	6262	4145	2838	6060
314	,	4254	7474	2929	4244	3543	3034	6084
315	,	4048	7072	2133	4860	4143	3438	6060
316	,	5456	6874	2945	4256	3549	3034	6076
317	,	4054	6876	1533	4866	0000	3436	6060
318	,	4452	5872	1545	6268	3945	3636	6060
319	,	4046	6870	1733	6064	3749	3038	6088
320	,	4446	5268	1745	5860	4545	2838	6060
321	,	4040	6672	2337	6062	4343	3638	6060
322	,	4452	5270	1531	4068	4751	3040	6060
323	,	4854	6468	2533	6062	4549	3642	6074
324	,	4056	6878	3337	6064	3339	2838	6084
325	,	4054	7274	2133	5860	3541	4242	6078
326	,	4052	7074	2937	4856	3543	3442	6060
327	,	5454	7278	2947	6064	3939	0000	6060
328	,	4248	7082	4545	4458	3741	3442	6082
329	,	4256	5274	1517	5862	3739	3434	6086
330	,	4046	6682	2543	6268	4549	3438	6060
331	,	5052	7678	2929	5656	3339	3440	6080
332	,	4656	7278	2947	6062	3743	3446	6060
333	,	4454	7478	2323	5666	4747	3638	6076
334	,	4246	6668	2933	6060	3539	3234	6060
335	,	4650	6874	3541	4242	4147	3840	6060
336	,	4054	6884	2329	6068	3537	3438	6060
337	,	4254	7282	4553	5460	3547	3436	6060
338	,	4654	7086	2129	4858	2745	3032	6060
339	,	4054	6878	3537	6266	3945	3034	6060
340	,	4054	6874	2945	4264	4145	4242	6084
341	,	4040	7072	1733	5458	4551	4040	6060
342	,	4046	6278	2553	5662	4147	3034	6060
343	,	4454	6876	3335	5660	3549	3438	6060
344	,	4042	6082	3543	4046	4355	3034	6084
345	,	4654	7678	1727	5658	3545	3638	6060
346	,	4040	8082	1529	3456	3149	3034	6060
347	,	4256	6270	1535	4060	3753	3236	6074
348	,	4052	7076	2129	5056	3747	3036	6060
349	,	5456	7478	2137	6266	4553	2838	6060
350	,	4044	7272	2929	4858	3947	3840	6060
351	,	4054	6268	2145	6060	3343	3238	6078
352	,	5254	6478	2947	6062	4749	3442	7878
353	,	4252	6674	2947	6060	3537	3840	6084
354	,	4054	6278	2741	6062	3541	3234	6060
355	,	3840	7072	2533	5662	3537	3030	8486
356	,	4454	6880	2129	5864	4345	3440	6060
357	,	4054	6876	1529	6068	3537	2834	6060
358	,	4251	6474	3333	5860	3747	3040	6060
359	,	4852	6682	1747	5662	3543	3434	6060
360	,	4654	6470	2745	6060	3539	3842	6060
361	,	4248	5274	3343	6262	3743	2830	6060
362	,	4054	6278	2745	5864	3549	3850	6060
363	,	5454	6672	1527	6060	2751	3636	6082
364	,	4854	6280	4553	4044	3747	3238	6078
365	,	4042	6882	2135	3464	4555	3236	6080
366	,	4054	6468	2533	4258	3535	3444	6060
367	,	5254	6276	2129	6066	3743	3640	7284
368	,	4254	6468	2345	3452	3535	2830	7886
369	,	4654	7880	4747	6262	4141	3038	6076
370	,	4854	6268	2145	5658	3541	3036	6060
371	,	4054	6874	2729	5862	3739	3232	6060
372	,	5255	6272	3347	4256	4347	3032	6060
373	,	4040	7476	2945	5658	3739	3442	6060
374	,	5252	7086	2347	5658	3739	0000	6060
375	,	3842	6280	3553	5664	3951	3234	6060
376	,	4040	6878	2937	4054	3539	3646	6060
377	,	4042	6282	2137	5460	4347	3434	6076
378	,	4040	7282	2947	4256	3141	3234	6060
379	,	5456	6880	2531	6060	4349	3032	6060
380	,	4052	6870	2337	4858	3335	3238	6060
381	,	5054	7278	2147	6062	3943	3036	6076
382	,	4248	7476	1747	6062	3551	2830	6060
383	,	4040	7686	3145	4062	4549	3036	6082
384	,	5252	7274	2729	5862	3141	3030	6060
385	,	4040	6274	4145	6464	2945	3438	6060
386	,	4254	6878	2735	5862	4545	3032	6060
387	,	4654	6882	1549	5860	3739	3042	6084
388	,	4052	6872	2345	6262	3539	2838	6060
389	,	4042	6872	2937	5860	3551	3032	6076
390	,	4256	7278	1723	5462	3743	3844	6060
391	,	4054	7276	2945	6062	4145	3034	6060
392	,	4042	6874	2929	5262	3547	3434	6084
393	,	0000	0000	0000	0000	0000	0000	6060
