title grey seals all colonies										
Hg4_2										
Hg6_1										
Hg6_3										
Hg8_9										
Hg8_1										
Pv9										
Pv11										
Pop										
526	,	5151	6464	7375	6167	3541	6672	6266		
527	,	5159	6062	0000	5759	3339	6672	6868		
528	,	5151	6464	7577	5563	3947	6266	6868		
529	,	5151	6264	7173	4963	4143	6264	6670		
530	,	5153	6062	0000	5761	3941	6264	6066		
531	,	5151	6264	7379	5357	3939	6270	6868		
532	,	5153	6264	0000	6367	3945	6470	6672		
533	,	3951	5064	7579	4959	3537	6272	6066		
534	,	0000	6062	7379	6367	3741	6272	6668		
535	,	5151	6262	7379	5967	4141	6472	6468		
536	,	5157	6262	7379	5963	3543	6472	6672		
537	,	5151	6466	7173	5959	3537	6264	6468		
538	,	5151	6464	7375	5167	3743	6266	6666		
539	,	0000	6262	7779	5361	3939	6272	6872		
540	,	3953	6264	6977	5961	3941	6670	6868		
541	,	5151	6262	7579	5965	3539	6264	0000		
542	,	5357	6262	7379	5967	4141	6472	6070		
543	,	3953	6262	0000	4965	4147	6466	6666		
544	,	5151	6264	7375	5361	3945	6666	6868		
545	,	5353	6464	7777	5363	3739	7072	6666		
546	,	0000	6264	7377	5563	3739	6472	6868		
547	,	3957	6264	7173	5761	3941	6272	6666		
548	,	5151	6262	7373	5763	3941	6266	6868		
549	,	5153	6264	7377	4959	3537	6464	6468		
550	,	5151	6264	7173	5961	3537	6472	6872		
551	,	5151	5066	7379	6767	3949	6472	6470		
552	,	5153	6464	7179	5759	3941	6268	6666		
553	,	5355	6264	7375	4953	3939	6470	6868		
554	,	5151	6262	6975	6363	3941	6266	6668		
555	,	5151	6062	7375	5959	4547	6272	6668		
556	,	5153	6062	7575	5959	3739	6262	6868		
557	,	5151	5064	7171	5963	3739	6472	6868		
558	,	0000	6264	7175	6163	3543	6466	6870		
559	,	5157	5062	7577	4961	3941	6672	6868		
560	,	5151	5662	7379	5961	3543	6470	6468		
561	,	3951	6262	7373	5963	3943	7072	6872		
562	,	5151	6464	7375	0000	3739	6264	6868		
563	,	5151	6464	7377	5961	3539	6466	6868		
564	,	5151	6264	7177	6161	4141	6666	6670		
565	,	5151	6264	7179	5967	4343	6264	6872		
566	,	3951	6262	7579	5967	3941	6270	6668		
567	,	5157	6262	7175	4967	3939	6466	6666		
568	,	5153	6264	7379	6163	3341	6472	6466		
569	,	5151	6262	7579	4961	3939	6264	6870		
570	,	5151	6064	7379	6363	3939	7070	6874		
571	,	5151	6262	7979	6367	3539	6670	6668		
572	,	5151	6262	7577	6363	3939	6272	6868		
573	,	0000	5064	7379	0000	3537	6072	6868		
574	,	0000	6262	7779	5959	4143	6270	6668		
575	,	5153	5662	7379	5961	3337	6262	6668		
576	,	3959	6262	7379	6167	3941	6466	6870		
577	,	5151	6464	7175	6161	3941	6264	6868		
578	,	5151	0000	7171	4967	3341	6466	6668		
579	,	3951	6262	7171	5567	3941	6264	6472		
580	,	3953	6262	7373	5961	3941	6264	6672		
581	,	0000	6264	7173	5161	4147	6262	6868		
582	,	5153	6264	7379	5967	3937	6270	6870		
583	,	5357	6262	7379	5967	3539	6466	6868		
584	,	5157	6266	7173	5759	3539	6472	6668		
585	,	5151	6262	7375	4967	3541	6470	6668		
586	,	5153	6464	7375	5561	3945	6266	6868		
587	,	5153	6264	7179	4963	3539	6262	6668		
588	,	0000	6464	7779	4959	3747	6672	6668		
589	,	5353	6262	7373	6163	3941	6268	6666		
590	,	5353	6264	7373	5959	3941	6468	6666		
591	,	5151	6264	7375	6767	4147	6264	6672		
592	,	5151	6264	0000	5967	3539	6262	6668		
593	,	5153	6464	7373	6167	3539	6672	6666		
594	,	3951	5662	7373	5967	3539	6666	6870		
595	,	5151	6264	7575	0000	3939	6270	6668		
596	,	5153	6464	0000	5961	3539	6262	6868		
597	,	0000	0000	0000	0000	3951	6464	0000		
598	,	3953	6262	7979	4967	3739	6262	6868		
599	,	0000	6062	7379	5759	3351	6472	6666		
600	,	3957	6264	0000	5961	3741	6670	6668		
601	,	5151	6264	7175	6163	3541	6466	6870		
602	,	5353	6262	7373	6167	3541	6870	6668		
603	,	5151	6064	0000	6367	3539	6670	0000		
604	,	5361	6064	0000	5759	3339	6672	6668		
605	,	5157	6264	7175	6167	3945	6472	6466		
606	,	0000	6264	7173	5967	3941	6266	6068		
607	,	3951	6466	0000	6367	3745	6268	6870		
608	,	5153	6262	7175	5761	3949	6472	6670		
609	,	0000	6062	7579	6367	3741	6262	6870		
610	,	5151	5062	7579	5959	3941	6264	6470		
611	,	5159	6264	7375	6367	3339	6264	6268		
612	,	0000	6064	7375	5967	3539	6470	6670		
613	,	5153	6264	0000	5967	3947	6464	6668		
614	,	5157	6262	7379	5157	3751	6470	6668		
615	,	5151	6262	7179	6367	3539	6464	6868		
616	,	5153	6464	7579	5963	3541	6262	6868		
617	,	0000	0000	0000	5967	3543	6466	6668		
618	,	3951	6262	0000	5759	3939	6466	6066		
619	,	0000	6262	6973	6767	4145	6466	6066		
620	,	5153	6266	0000	5961	4145	6472	6668		
621	,	3951	6264	7579	4953	3745	0000	6668		
622	,	5155	0000	0000	6367	3539	6670	6668		
623	,	5153	6264	7379	5759	3341	6672	6868		
624	,	3951	5662	7579	6161	3941	6666	6870		
625	,	5153	6262	7979	0000	3347	6266	6666		
626	,	5157	6062	7379	4949	4141	6270	6668		
627	,	5151	6262	7579	5961	3743	6264	6668		
628	,	5761	6264	0000	5959	0000	6672	6666		
629	,	3951	0000	0000	4959	0000	6070	6868		
630	,	5153	6264	0000	5961	3541	6262	6868		
631	,	5155	6264	7579	5963	3939	6672	6668		
632	,	5151	6264	7379	4959	3741	6262	6668		
633	,	5151	6264	7379	5959	3939	6464	7070		
634	,	3951	0000	0000	0000	3535	0000	6668		
635	,	5155	6264	0000	6163	0000	6670	6668		
636	,	5153	0000	7175	5961	3739	6466	6668		
637	,	5151	6264	7375	5963	3941	0000	6872		
638	,	3953	6264	7173	4959	3945	6466	6868		
639	,	0000	0000	0000	5959	0000	6466	6668		
640	,	5151	0000	0000	5559	4141	6266	7072		
641	,	0000	5062	7579	6567	3741	6466	6868		
642	,	5151	6262	0000	5965	4147	6470	6868		
643	,	5151	6262	7379	6163	4143	6262	6868		
644	,	5353	6264	7177	5967	4147	6266	6868		
645	,	5153	6064	0000	5167	4145	6066	6870		
646	,	5157	5664	7379	5959	3939	6266	6668		
647	,	5151	6262	7173	5759	3347	6472	6672		
648	,	3951	6264	7779	6367	4147	6670	6868		
649	,	5353	6062	7377	5561	3539	6464	6870		
650	,	0000	6264	7373	6163	3947	6464	6870		
651	,	5151	6264	7373	5767	3939	6262	6872		
652	,	5151	6262	7175	5761	3947	6472	6670		
653	,	3951	6262	7379	5167	3739	6472	6668		
654	,	5153	6262	7379	6163	3941	6468	6670		
655	,	5353	6264	7373	5767	3339	6472	6668		
656	,	5151	6264	7179	5961	3941	6064	6870		
657	,	5353	6264	7179	5767	3341	7272	6668		
658	,	5151	6464	0000	4961	3343	6262	6068		
659	,	5151	6062	0000	6367	3539	0000	6668		
660	,	5151	5664	0000	5767	3939	0000	6668		
661	,	5151	6264	7173	5967	3939	6272	6068		
662	,	5151	6264	6973	5759	3943	6672	6068		
663	,	0000	6264	7579	5559	3939	6262	6668		
664	,	5151	0000	7379	4959	0000	6264	6872		
665	,	5157	6264	7577	6367	3941	6472	6672		
666	,	0000	6464	0000	6363	4141	6672	6070		
667	,	0000	0000	0000	0000	3539	0000	0000		
668	,	5153	6264	7379	6161	3341	6264	6870		
669	,	5757	6464	7577	5967	3537	6466	6668		
670	,	5151	0000	6977	5959	0000	6472	6870		
671	,	3951	6066	0000	5763	3543	6470	6868		
672	,	3951	6262	7577	5961	3941	6466	6672		
673	,	5151	5062	7575	5967	3739	6262	6868		
674	,	5151	0000	0000	4949	0000	6670	0000		
675	,	5165	6262	7179	5967	3951	6470	6668		
676	,	5357	6262	7379	6167	0000	6464	6868		
677	,	5153	6262	0000	5963	3539	6264	6672		
678	,	5153	6262	7377	4959	3939	6472	6670		
679	,	5151	5062	7179	5963	0000	6272	6068		
680	,	5157	6064	0000	5763	0000	6464	6670		
681	,	5151	6062	7579	5767	3947	6466	0000		
682	,	5151	6464	7373	5963	3737	6470	6868		
683	,	5151	0000	7173	5759	3741	6670	6666		
684	,	5153	6464	7173	4963	3939	6666	6870		
685	,	5153	6062	7379	4959	3941	6472	6670		
686	,	5151	0000	0000	0000	3941	0000	0000		
687	,	5157	6262	7379	5361	3939	6266	6672		
688	,	3953	6262	7379	5967	3943	6464	6672		
689	,	0000	6464	7575	4959	3739	6464	6870		
690	,	3951	6262	7375	5559	3739	6464	6668		
691	,	5153	6264	7179	5965	3939	6266	6668		
692	,	5153	5662	7173	5961	3541	6266	6668		
693	,	5151	6264	7173	5763	3743	6466	6868		
694	,	5153	5064	7375	5967	3939	6472	0000		
695	,	5353	6264	7175	6161	3739	6072	6064		
696	,	3953	6264	7379	6167	0000	6070	6868		
697	,	3955	6262	7171	6167	3747	6066	6668		
698	,	5151	6264	7177	0000	3737	7070	0000		
699	,	5151	5662	0000	4955	0000	6270	0000		
700	,	5151	6264	7375	6163	3739	6072	6666		
701	,	3953	6064	7575	5959	3941	6262	6472		
702	,	3959	6464	0000	5165	3739	7072	6870		
703	,	5153	6264	7171	5959	3743	6472	6868		
704	,	5153	6262	7979	4967	3939	6672	6666		
705	,	5151	6262	7373	5961	3341	6272	6868		
706	,	5151	6262	7373	5961	3539	6266	6066		
707	,	5151	6264	0000	5963	3739	6272	6868		
708	,	5151	6266	0000	5761	3551	6262	6668		
709	,	5153	6264	6973	5963	4149	6264	6668		
710	,	5153	6264	0000	6167	4147	6472	6870		
711	,	5151	6264	6979	5961	3539	6464	7072		
712	,	3951	6264	0000	4963	0000	6470	6470		
713	,	3951	6264	0000	5961	3947	6470	0000		
714	,	3939	6264	7173	6167	3739	6468	6868		
715	,	5357	6262	7373	5959	4147	6666	6868		
716	,	5151	0000	0000	5959	0000	6270	6670		
717	,	5153	6264	7179	5963	3347	6870	6666		
718	,	5153	0000	0000	5963	3749	6272	6270		
719	,	5151	6262	7575	5959	3941	6266	6668		
720	,	3951	6262	7375	5767	0000	6470	6668		
721	,	3959	6262	7171	5361	0000	6464	6668		
722	,	5357	6264	7173	5161	3941	6264	6668		
723	,	5151	6264	7375	5759	4147	6072	6668		
724	,	5151	6262	7575	6167	4143	6872	6668		
725	,	3953	5664	7579	5963	3945	6464	6266		
726	,	5151	6264	7379	5961	0000	7072	6666		
727	,	3951	5060	7375	5967	3941	6464	6670		
728	,	5151	6264	7173	5157	3539	6264	6670		
729	,	3951	6264	7375	5961	0000	6672	6872		
730	,	3959	6262	7579	4949	0000	6262	6668		
731	,	5153	5062	7173	5961	3543	6272	6868		
732	,	5157	6264	7373	4961	0000	6472	6868		
733	,	3957	6464	7379	5963	3941	6270	6870		
734	,	5153	6064	7375	5967	3739	6670	6868		
735	,	3951	6064	7171	5767	3737	6262	6868		
736	,	5153	6264	7579	5761	3941	7072	6068		
737	,	5159	6264	7375	5959	3535	6466	6868		
738	,	5153	6264	7173	5959	3947	6262	6670		
739	,	5151	0000	0000	0000	3939	6264	6668		
740	,	5161	5064	7175	6363	4147	6464	6668		
741	,	5151	5064	7179	5963	3941	6468	6668		
742	,	5151	6464	7379	6161	0000	7072	6468		
743	,	5151	6264	7379	6163	3541	7072	6668		
744	,	3939	6062	7575	5967	3741	6670	6868		
745	,	5151	6064	7375	5959	3739	6464	7072		
746	,	5353	5664	7373	5761	3939	6466	6868		
747	,	3953	6064	7373	5967	3939	6270	6668		
748	,	5151	5662	7373	5961	0000	6470	6868		
749	,	3953	0000	7379	5767	0000	7072	6466		
750	,	5151	6262	7379	4961	4141	6470	6468		
751	,	5151	5064	7375	5767	3541	6072	6868		
752	,	5151	6264	7373	5757	3539	6464	6870		
753	,	3951	6264	7377	6167	4147	6872	6672		
754	,	3953	6464	7173	6163	3737	6062	6872		
755	,	5157	0000	0000	5767	0000	7272	6670		
756	,	5157	6262	7373	5759	3551	6466	6668		
757	,	3951	6262	0000	5961	3739	6062	6668		
758	,	5151	6262	0000	4963	3947	0000	6668		
759	,	5357	5662	0000	6767	0000	6264	6868		
760	,	5153	6264	0000	0000	0000	0000	0000		
761	,	5151	0000	0000	0000	0000	0000	0000		
762	,	5157	6066	0000	4955	0000	6272	6670		
763	,	5157	6062	0000	4963	4347	6272	6668		
764	,	5353	6464	7579	5961	3941	6672	6868		
765	,	3951	6464	7375	5961	3941	6070	6468		
766	,	5153	6264	6971	5959	4141	6470	6666		
767	,	3951	6064	7375	4951	3739	6264	6268		
768	,	5159	6262	6975	5959	0000	0000	6666		
769	,	5151	5664	7171	5761	3741	6264	6870		
770	,	5153	6264	7373	6367	3741	6272	6668		
771	,	5151	6062	7179	5759	3539	6464	6870		
772	,	5153	6262	7579	6167	3939	6264	6066		
773	,	5151	5062	7373	5961	3741	6070	6068		
774	,	5153	6264	7373	4965	3741	6672	6072		
775	,	5151	6262	7375	5959	3939	6666	6868		
776	,	3951	5062	7375	5759	3335	6464	6668		
777	,	5357	6262	7179	5157	0000	6472	6868		
778	,	5153	6062	7177	4963	3739	6264	6666		
779	,	5151	6262	0000	4959	0000	6466	6668		
780	,	5759	6264	7779	5961	0000	6072	6672		
781	,	0000	0000	0000	4967	0000	6262	7072		
782	,	5153	6264	7377	6167	3941	6472	6666		
783	,	5357	6264	6973	5961	3347	6264	6868		
784	,	5153	6262	7179	5959	3339	6464	6266		
785	,	5151	6062	7579	5961	3941	0000	6666		
786	,	5359	6464	7579	4961	3941	7072	6868		
787	,	5159	6262	7375	5967	3941	6464	6870		
788	,	5165	5664	7173	5759	4145	6070	6668		
789	,	3953	6064	7375	5961	3347	6270	6668		
790	,	5153	6264	7777	5361	3941	6470	6068		
791	,	5151	6264	7175	5963	3939	0000	6470		
792	,	5151	5064	7173	5967	3535	6270	6868		
793	,	5151	6464	7375	5561	4147	6466	6868		
794	,	5357	6262	7575	5561	3941	6272	6666		
795	,	5151	6464	7579	5161	4347	6464	6666		
796	,	5151	6262	7979	4959	4143	6264	6670		
797	,	3961	6266	7577	5763	3943	6262	6670		
798	,	5151	5660	7979	5965	3539	6466	6068		
799	,	3951	5062	7377	5963	3739	6268	6070		
800	,	5151	6262	7375	5563	3539	6264	6868		
801	,	5151	6262	7173	5759	4141	7072	6868		
802	,	5151	6464	7575	6165	4143	6670	6468		
803	,	3957	6262	7375	5961	3941	6466	6668		
804	,	3951	6264	7179	5967	4141	6270	6666		
805	,	3951	5062	7373	5961	3945	6466	6670		
806	,	5151	6264	7373	5963	3541	6264	6668		
807	,	5357	5060	7577	6367	4141	6264	6670		
808	,	3951	6464	7375	5759	3947	6466	7070		
809	,	5157	6062	7375	5559	3739	7072	6668		
810	,	5157	6264	7575	6367	4141	6470	6668		
811	,	3951	6264	7577	5961	3739	6262	6868		
812	,	5157	6262	7375	5961	3947	6670	6870		
813	,	5151	6262	7375	5967	3939	6466	6668		
814	,	5151	6262	7173	4961	3941	6670	6668		
815	,	5153	6262	6977	5567	3943	6072	6666		
816	,	5153	6264	7375	5767	3941	6262	6666		
817	,	3953	0000	7579	5967	4345	6264	6670		
818	,	5151	5062	7171	5761	3941	6472	6666		
819	,	5151	6262	7375	5561	4151	6672	6670		
820	,	3951	6262	0000	5961	4147	6266	6672		
821	,	5151	6464	6973	6161	3941	6672	6868		
822	,	3957	6262	7375	6161	3539	6672	6870		
823	,	5151	6262	7173	5761	3939	6266	6668		
824	,	5153	5662	7575	5567	3739	6272	6868		
825	,	5151	6062	7575	5761	3939	6466	6670		
826	,	3951	6264	7173	6165	3551	6270	6068		
827	,	5151	6262	7375	5761	3941	6466	6668		
828	,	3951	6262	7175	4961	4149	6472	6066		
829	,	0000	0000	7575	5759	3941	6470	6868		
830	,	5161	6266	7379	6167	3941	6672	6666		
831	,	3951	6062	7375	5967	3939	6266	6668		
832	,	5153	6262	7175	6161	3943	6464	6868		
833	,	5151	5064	7375	5961	3539	6062	6668		
834	,	5151	0000	7375	4959	3541	6262	0000		
835	,	3939	0000	7379	6161	3537	6472	6868		
836	,	5151	6264	7179	6161	3539	6262	6868		
837	,	5151	6064	7373	6167	3939	6470	6868		
838	,	0000	0000	0000	4949	3941	6470	6668		
839	,	5153	6064	7173	5961	3739	6666	6668		
840	,	0000	6264	0000	5959	0000	0000	0000		
841	,	5151	6262	7175	6163	3941	6666	6868		
842	,	3955	6264	7373	5967	3939	6472	6870		
843	,	0000	6264	7579	4959	3941	6464	6668		
844	,	5157	6264	7175	5959	3951	7070	6672		
845	,	5151	6264	7379	5967	3947	6270	6870		
846	,	3951	0000	0000	6163	4141	6270	6468		
847	,	3951	6464	7177	5359	3739	7070	6870		
848	,	3951	6262	7171	4955	3543	6472	6466		
849	,	3959	6464	7779	5963	3941	6468	6666		
850	,	5157	6062	7579	4959	3741	6464	6872		
851	,	5157	6262	7173	5963	3939	6672	6266		
852	,	0000	6264	7375	5961	4545	6264	6868		
853	,	5151	5064	7375	5157	3941	6466	7070		
854	,	5151	6464	7173	6567	3541	6464	6868		
855	,	5359	6262	7373	5159	3939	6470	6468		
856	,	0000	0000	0000	5967	0000	0000	6868		
857	,	5361	6262	7575	5967	3739	6270	6868		
858	,	5153	0000	7375	5959	0000	6672	6668		
859	,	3953	6464	7175	5967	3941	6264	6468		
860	,	3951	5062	0000	6363	3547	6264	6870		
861	,	5353	6464	7173	6167	3537	6464	6668		
862	,	3959	6466	0000	4967	3347	6872	6466		
863	,	5151	6262	0000	5967	3741	6464	6670		
864	,	5151	6264	0000	5959	3537	6262	0000		
865	,	5153	6264	7375	4959	3941	6270	0000		
866	,	3951	6062	7171	5959	3949	6066	6870		
867	,	3951	6262	7377	5761	3543	6272	6668		
868	,	3953	6262	0000	5961	4141	6672	6668		
869	,	3951	6264	0000	5967	3941	6472	6870		
870	,	5151	6262	7379	5963	3941	6066	6468		
871	,	3953	6464	0000	5559	3941	6464	6868		
872	,	5151	6464	6973	6167	3739	6472	6066		
873	,	5151	0000	0000	6767	3539	0000	6666		
874	,	5153	6262	7579	4961	3745	6468	6070		
875	,	5153	6264	0000	5959	4141	6070	6666		
876	,	5151	6064	7377	6163	3539	7072	6668		
877	,	5159	6064	7375	4949	3741	6466	6868		
878	,	5151	0000	6969	4959	0000	6266	0000		
879	,	5153	6060	0000	5965	0000	6266	6666		
880	,	5153	0000	0000	6363	0000	6262	6870		
881	,	5151	6264	7577	5965	0000	6266	6668		
882	,	0000	6464	7575	6161	0000	6072	6068		
883	,	5153	6262	7373	6165	0000	6872	6672		
884	,	5151	5064	7379	5163	3339	6464	6868		
885	,	5153	6264	7179	6163	3739	6472	6668		
886	,	3951	5064	7779	5563	4747	6472	6668		
887	,	5153	5664	7579	5959	3945	6272	6468		
888	,	5157	6464	7373	4959	3739	6472	6468		
889	,	0000	0000	0000	5161	0000	7072	0000		
890	,	3953	6266	7375	6767	3939	6670	6868		
891	,	3951	6264	7379	6163	4141	6266	6872		
892	,	5151	0000	0000	5163	0000	6270	6666		
893	,	5357	6264	7577	4967	3941	7072	6668		
894	,	3951	6062	7379	6367	3539	6872	6668		
895	,	5151	6262	7373	4959	0000	6670	6670		
896	,	5151	6262	7173	6161	3939	6466	6868		
897	,	5151	6064	7373	4953	3739	6464	6868		
898	,	5151	6464	7375	0000	3543	6264	6066		
899	,	5357	6062	0000	5961	0000	6266	6670		
900	,	3951	6264	7379	5761	3939	6264	6668		
901	,	3951	6062	7575	6167	3939	6470	6868		
902	,	5151	5660	7779	5963	0000	6468	6870		
903	,	5153	6464	7173	4953	0000	6264	6470		
904	,	3951	6264	7375	5959	3535	6266	7072		
905	,	5151	6262	7177	5161	4547	6672	6666		
906	,	0000	6266	7177	5959	3741	6464	6666		
907	,	5151	6264	7175	6367	0000	6872	6668		
908	,	5157	6262	7177	4961	3739	6466	6670		
909	,	5353	6262	7373	5557	3539	6266	6066		
910	,	5151	6464	6973	5963	3341	6264	6870		
911	,	0000	6262	0000	6165	3941	6472	6668		
912	,	3951	5662	0000	5163	3339	6270	6868		
913	,	5165	6264	7179	5961	3941	6264	6868		
914	,	5153	5664	0000	5167	3941	6472	6666		
915	,	3957	6464	0000	5961	0000	6264	6668		
916	,	5153	6262	7379	6767	3947	6264	6668		
917	,	5151	6264	0000	4961	0000	6470	6872		
918	,	5151	6264	0000	6567	3751	6466	6668		
919	,	3939	6264	7175	5161	3343	6466	6064		
920	,	5353	6262	0000	5559	0000	6266	6670		
921	,	5357	6464	7171	6161	3537	7072	6672		
922	,	3951	5662	7579	5961	3739	6464	6868		
923	,	5151	6262	0000	6767	0000	6264	6470		
924	,	5153	6264	7379	5963	0000	6470	6870		
925	,	5151	5664	7377	5361	3539	6268	6668		
926	,	0000	6062	0000	6163	3737	6264	6268		
927	,	3953	6264	7373	5963	3535	6270	6466		
928	,	5151	6062	7175	6767	3541	6262	6668		
929	,	5153	6262	7373	5367	3941	6470	6470		
930	,	5151	6262	7373	5163	3941	6264	6668		
931	,	5151	6262	7373	6165	3737	6470	6666		
932	,	5151	6062	7373	5159	3939	6266	6870		
933	,	5151	6262	0000	5357	3541	6472	6668		
934	,	5151	6262	7171	6363	3547	6262	6670		
935	,	5151	6262	7579	5767	3339	6472	6668		
936	,	3951	6062	7375	5159	3541	6470	6870		
937	,	5159	6266	7375	6163	3343	6264	6668		
938	,	3953	6062	7579	6167	3539	6668	6666		
939	,	5153	6062	7375	4951	4141	6270	6668		
940	,	3961	6466	7173	5961	3541	6266	6870		
941	,	0000	6464	0000	5963	3941	6464	6870		
942	,	5157	6262	7377	5767	3535	6464	6868		
943	,	5151	6464	0000	5959	3941	6872	6668		
944	,	5151	6264	7175	6767	3747	6272	6874		
945	,	5151	6262	7379	4959	3541	6464	6868		
946	,	5353	5064	7375	6767	3941	6264	6068		
947	,	5757	6264	7579	5959	3951	6472	6468		
948	,	3951	6464	0000	5967	3939	6264	7070		
949	,	5151	6264	0000	4951	3747	6672	6666		
950	,	3961	6262	7171	5359	3737	6266	6868		
951	,	5159	6062	7173	5559	3739	6466	6868		
952	,	5151	6262	0000	5963	0000	6262	6468		
953	,	5153	6264	7177	5959	3941	6064	6870		
954	,	5151	6262	7379	5961	3941	6266	6668		
955	,	0000	6264	0000	4959	0000	6466	6466		
956	,	5157	6264	7575	5161	3541	6672	6670		
957	,	0000	6264	7379	5963	3939	6262	6868		
958	,	5151	6464	7577	5961	3739	6262	6868		
959	,	6161	6464	7175	5167	0000	6472	6670		
960	,	5153	6264	0000	4949	3941	6872	0000		
961	,	5153	5666	7577	6161	3741	6470	6668		
962	,	5151	5062	7579	5759	3943	6466	6870		
963	,	5159	6464	7377	6367	4147	6264	6870		
964	,	5151	5662	7373	5165	3941	6464	7070		
965	,	3953	6264	7179	5967	3945	6466	6470		
966	,	3957	6264	7171	6163	3939	6466	0000		
967	,	3951	6064	7375	6163	3951	6466	0000		
968	,	5153	6060	7377	4959	3945	6672	6868		
969	,	3951	6464	7575	5959	4547	6466	6066		
970	,	3951	6264	7373	5967	3741	6464	6668		
971	,	5151	6464	7373	5961	3941	6464	6668		
972	,	5157	6064	7373	6767	3545	6262	0000		
973	,	5153	6262	7779	6163	3739	6470	0000		
974	,	3951	6464	7375	6767	3951	6466	6870		
975	,	3951	6466	7579	5763	3543	6264	6072		
976	,	5151	6064	7579	5967	3941	6672	6666		
977	,	5157	6262	7379	5961	3341	6064	6868		
978	,	5153	6464	7175	4951	4147	6266	6666		
979	,	5151	6264	7379	6163	3939	7070	6266		
980	,	5151	5062	7375	4967	4347	7072	6872		
981	,	5159	6064	7375	5959	4141	6672	6668		
982	,	5153	6062	7379	6367	3941	7070	6072		
983	,	5151	5662	7379	6167	3739	6470	6668		
984	,	5357	6262	7575	4959	4141	6262	6668		
985	,	5151	6264	6973	5155	3539	6464	6668		
986	,	5151	6262	0000	0000	3941	6272	6668		
987	,	5157	6264	7373	5963	3741	6464	6872		
988	,	5157	6066	7375	6163	3941	6272	6670		
989	,	5151	6264	7979	5159	3741	6270	7072		
990	,	5151	6262	7777	5961	3741	7072	6668		
991	,	5357	6062	7375	5959	3943	6270	6670		
992	,	5153	5062	7379	5963	3741	6272	6870		
993	,	3951	6262	7373	4963	3947	6264	6068		
994	,	5157	6264	7575	5763	3739	0000	6668		
995	,	5157	6464	7373	5159	3537	6062	6666		
996	,	5151	6264	7373	5761	3945	6070	6668		
997	,	5151	6262	7171	6167	3941	6264	6666		
998	,	5157	6464	7179	6367	3939	6262	6668		
999	,	5151	6064	7575	5759	3747	6062	6068		
1000	,	5161	6262	7373	5357	3941	6670	6668		
1001	,	3939	6464	7175	5959	3535	6262	6666		
1002	,	5151	6266	7375	5961	3941	6466	6668		
1003	,	5153	6264	7379	5761	3737	6670	6868		
1004	,	5157	6464	7575	5963	3947	6472	6668		
1005	,	5151	6064	7577	5959	4147	6272	6870		
1006	,	3955	6262	7575	5961	3941	6266	6468		
1007	,	5151	6264	7979	5961	3541	6466	6868		
1008	,	5353	6262	7173	4949	3941	6470	6066		
1009	,	5153	6264	7173	6767	4349	6264	6870		
1010	,	5151	6262	7575	5959	4147	6266	6666		
1011	,	5153	5062	7575	6363	3941	6670	6066		
1012	,	3953	6064	7575	5759	3741	6672	6868		
1013	,	5165	6262	7377	5961	3939	6270	6868		
1014	,	3951	6264	6973	5967	0000	6264	6068		
1015	,	5161	6264	7373	6367	3547	6472	6668		
1016	,	3951	6262	7979	4955	3939	6066	6672		
1017	,	5151	6064	6971	5967	3941	6472	6668		
1018	,	5151	6262	7373	5967	3739	6472	6868		
1019	,	5151	6262	7375	5759	3739	6470	6868		
1020	,	5357	6262	7579	5567	3337	6670	6668		
1021	,	5357	6262	7375	5961	3741	6272	6870		
1022	,	3951	6266	7373	5761	3939	6270	6672		
1023	,	5159	6264	7379	5161	3541	6466	6666		
1024	,	5151	6264	7779	5759	3541	6466	6670		
1025	,	5153	6264	7377	5567	3941	6472	6666		
1026	,	5157	6264	7379	5559	3939	6464	6870		
1027	,	5153	6264	7373	5961	3939	6466	6668		
1028	,	5153	6262	7379	4959	3939	6466	6466		
1029	,	3957	6264	7373	5767	3947	6466	6868		
1030	,	5151	6264	7173	4959	4143	6470	6872		
1031	,	5151	6264	7379	6167	3751	6666	6868		
1032	,	3951	6262	7579	4951	4145	6466	6670		
1033	,	5151	5662	7375	6161	3541	6264	6672		
1034	,	5151	6466	7375	5965	3949	6272	6068		
1035	,	5757	6264	7179	5757	3951	6672	6670		
1036	,	5151	6264	6973	5967	4141	6262	6670		
1037	,	5151	6464	7377	5963	4149	6262	6068		
1038	,	5153	6264	7379	5159	3941	6470	6668		
1039	,	5151	5664	7175	5763	3739	6670	6868		
1040	,	3961	6264	7175	5761	3943	6666	6668		
1041	,	5151	6264	7379	5367	3745	6472	6870		
1042	,	3951	6064	7373	0000	3941	6066	6666		
1043	,	5151	6262	7373	5967	4141	6472	6874		
1044	,	5151	6262	7379	5159	3539	6466	6668		
1045	,	5153	6264	7375	6163	3941	6472	6870		
1046	,	5151	6262	6973	5167	3941	6872	6870		
1047	,	5153	6262	7575	5159	4145	6066	6468		
1048	,	5165	6262	7379	6365	3947	7072	6466		
1049	,	5153	6262	7379	0000	3939	6070	6666		
1050	,	3953	6464	0000	5963	3739	6670	6668		
1051	,	5151	6262	7179	5961	3741	6470	6666		
1052	,	0000	6062	0000	5559	3539	6270	6068		
1053	,	5359	6262	0000	6767	3541	6466	6672		
1054	,	3953	6262	0000	4961	3941	6264	6666		
1055	,	0000	6262	0000	5567	3539	0000	6666		
1056	,	3951	6264	7579	5959	3939	6466	6666		
1057	,	5157	6262	7173	5967	3539	6464	6872		
1058	,	3953	6062	0000	5963	3739	6670	6068		
