"title Atlantic Walrus Shafer, cluster 2 = all other populations"								
Orr16								
Orr7								
Orr11								
Hgdii								
Hg3.6								
Pop								
389	,	5874	6472	5252	2121	2525		
390	,	6262	6068	5054	2123	2525		
391	,	7070	6068	5052	2121	2525		
392	,	5872	5668	0000	2121	2525		
393	,	5872	0000	5054	2123	2525		
394	,	5672	7070	5054	0000	2525		
395	,	6674	6670	0000	2121	2525		
396	,	5874	6870	0000	3333	0000		
397	,	5872	6270	5254	2121	2531		
398	,	5872	6668	5050	2121	0000		
399	,	7474	5668	0000	2123	2531		
400	,	6872	7076	5050	2123	2531		
401	,	5868	6468	5254	2121	2525		
402	,	5858	6270	5050	2121	2525		
403	,	5858	7070	5052	2121	2525		
404	,	0000	5870	5050	2121	2525		
405	,	7272	6666	5656	2121	2531		
406	,	5864	6270	5054	2125	2525		
407	,	5866	5664	5050	2125	2531		
408	,	7072	6666	5052	2121	2525		
409	,	5860	6674	0000	2121	2525		
410	,	7474	5668	5052	2123	2531		
411	,	7274	6062	5050	2121	2525		
412	,	6474	6868	5052	2121	2525		
413	,	5864	7076	4850	2121	2525		
414	,	5872	6670	5052	2121	2525		
415	,	5870	6870	5054	2121	2525		
416	,	5870	7070	5054	2323	2525		
417	,	5870	5660	4452	2121	2531		
418	,	5876	7676	5052	2325	2525		
419	,	7074	6874	5050	2125	2531		
420	,	7274	7070	5056	2121	2525		
421	,	5858	7276	4852	2133	2525		
422	,	5872	5676	5052	2123	2525		
423	,	5670	5870	5252	2121	2525		
424	,	6872	6478	5050	2121	2531		
425	,	7074	5676	5456	2123	2525		
426	,	7074	6276	5054	2121	2525		
427	,	7070	5662	5454	2123	2525		
428	,	5872	6476	5052	2121	2525		
429	,	5868	5670	5056	2123	3131		
430	,	7272	7078	5054	2135	2525		
431	,	5870	5476	4452	2121	2525		
432	,	5858	6270	5050	2123	2531		
433	,	7074	5870	5052	2121	2525		
434	,	5672	5666	5050	2135	2525		
435	,	5858	7076	5254	2121	2531		
436	,	7072	6870	5054	2123	2531		
437	,	5872	6672	5054	2123	2525		
438	,	5858	7678	5050	2123	2525		
439	,	5870	6276	5052	2121	2525		
440	,	5872	5658	5254	2121	2525		
441	,	5870	7072	5052	2121	2531		
442	,	7272	7074	5050	2121	2525		
443	,	5858	7074	5050	2125	2531		
444	,	5872	6270	5054	2121	2531		
445	,	6074	5266	5254	2121	2525		
446	,	6074	6270	5052	2121	2531		
447	,	5874	6270	5050	2135	2531		
448	,	5658	6470	5050	2121	3131		
449	,	6072	6870	4850	2135	2525		
450	,	5860	7070	5052	2535	2525		
451	,	7072	7474	5052	2133	2525		
452	,	5858	5668	5054	2121	2531		
453	,	5858	5668	5050	2121	2531		
454	,	6072	6268	5254	2135	2525		
455	,	5870	6470	4850	2133	2525		
456	,	5870	6470	4850	2133	2525		
457	,	5864	6466	5052	2123	2525		
458	,	5858	6268	5052	2125	2525		
459	,	5872	6668	5052	2335	2525		
460	,	5870	6874	5050	2121	2525		
461	,	5864	5666	0000	1721	2525		
462	,	6670	5870	0000	2121	2531		
463	,	5866	5876	0000	2121	3131		
464	,	5870	6270	0000	2121	2525		
465	,	0000	6468	0000	2125	2531		
466	,	6070	0000	5050	1721	2525		
467	,	6472	6270	0000	2121	2531		
468	,	0000	6270	0000	2121	2525		
469	,	5858	5876	5050	0000	2525		
470	,	0000	0000	5254	1721	2525		
471	,	5858	6670	0000	2125	2525		
472	,	5870	7076	0000	2121	2525		
473	,	6472	6468	5052	2123	2531		
474	,	6670	6876	5050	2121	0000		
475	,	6066	5870	0000	2121	2531		
476	,	6470	6268	5050	2121	0000		
477	,	6666	6670	5050	2121	0000		
478	,	6672	7070	0000	2123	2531		
479	,	6670	5870	5056	2121	2525		
480	,	5866	0000	5050	2125	2525		
481	,	5858	6270	5052	2121	2525		
482	,	6666	6270	5050	2121	2525		
483	,	5858	6270	5052	2121	2525		
484	,	5864	6270	5050	2123	2531		
485	,	5864	5870	5050	2121	2525		
486	,	5870	6668	0000	2121	2525		
487	,	5866	6270	5050	2121	2525		
488	,	0000	6870	5050	1721	2531		
489	,	5864	6670	5252	1721	2525		
490	,	5870	5866	5256	2121	2531		
491	,	6060	5868	5050	2125	2531		
492	,	0000	7072	5050	2121	2531		
493	,	6070	6270	5050	2121	2531		
494	,	6670	6270	5050	2121	2525		
495	,	6670	6270	5050	2121	2525		
496	,	5866	5866	5050	2121	2525		
497	,	7072	6274	5254	2121	2525		
498	,	6472	6270	5052	2121	2531		
499	,	7070	6870	5058	1721	2525		
500	,	6670	6668	5052	3535	2525		
501	,	0000	5870	5056	2121	2525		
502	,	6666	6262	5050	2121	2525		
503	,	6464	6270	5050	2121	2531		
504	,	0000	6270	5050	2121	3131		
505	,	6466	5868	5050	2121	2525		
506	,	5860	7078	5050	2121	2531		
507	,	5870	6668	5058	2121	2525		
508	,	6474	6676	5054	2121	2531		
509	,	6666	6270	5050	2121	2525		
510	,	5866	7070	5052	2121	2525		
511	,	6670	6270	5050	2121	2525		
512	,	5858	6270	5050	2121	2525		
513	,	5872	6270	5054	2121	2525		
514	,	6666	6670	5050	2121	2525		
515	,	6070	5872	5050	1721	2525		
516	,	6672	6870	5254	2121	2525		
517	,	5870	6870	5050	2121	2525		
518	,	5870	6868	5050	2125	2531		
519	,	5870	5868	5050	2121	2525		
520	,	6670	5862	5054	2121	2531		
521	,	6470	6270	5050	2121	2525		
522	,	5866	6270	5050	2121	2531		
523	,	7070	6468	5656	2121	2531		
524	,	5858	6666	5050	2125	3131		
525	,	6070	6670	5056	2121	2531		
526	,	6070	6670	5056	2121	2531		
527	,	6670	5870	5052	2123	2525		
528	,	6066	5864	5058	2123	2525		
529	,	5864	5870	5252	2121	2531		
530	,	5866	5858	5050	2121	2525		
531	,	5866	6870	5050	2121	2531		
532	,	6066	5870	5050	2121	2525		
533	,	6670	7070	5050	2121	2531		
534	,	6670	6468	5050	2125	2531		
535	,	6070	5870	5050	2121	2525		
536	,	6666	6470	5050	2121	2525		
537	,	6666	7070	5050	2121	2525		
538	,	7070	6270	5050	2121	2525		
539	,	6670	7070	5050	2121	2531		
540	,	7070	6262	5050	2121	2525		
541	,	5864	6270	5050	2123	2531		
542	,	5870	6270	5050	2121	2525		
543	,	6670	6470	5050	2121	2525		
544	,	6666	6270	5050	2121	2531		
545	,	6670	6870	5050	2125	2531		
546	,	5860	5870	5050	2121	2525		
547	,	6070	6470	5050	2121	2525		
